round,value,question_scrabble_score
Jeopardy!,100,1.7115384615384615
Jeopardy!,100,1.8
Jeopardy!,100,1.5333333333333334
Jeopardy!,100,1.7183098591549295
Jeopardy!,100,1.8157894736842106
Jeopardy!,100,2.15
Jeopardy!,300,1.972972972972973
Jeopardy!,300,1.625
Jeopardy!,300,1.6987951807228916
Jeopardy!,300,1.6
Jeopardy!,300,1.6818181818181819
Jeopardy!,300,1.558139534883721
Jeopardy!,500,1.65
Jeopardy!,500,1.4666666666666666
Jeopardy!,500,1.7619047619047619
Jeopardy!,500,1.65625
Jeopardy!,500,1.6511627906976745
Jeopardy!,500,1.56
Double Jeopardy!,5000,1.4264705882352942
Double Jeopardy!,4000,1.5555555555555556
Double Jeopardy!,1500,1.9210526315789473
Double Jeopardy!,3600,1.4146341463414633
Double Jeopardy!,3000,1.6153846153846154
Jeopardy!,100,1.6
Jeopardy!,100,1.7183098591549295
Jeopardy!,100,1.7571428571428571
Jeopardy!,100,1.7727272727272727
Jeopardy!,100,1.7142857142857142
Jeopardy!,100,1.5964912280701755
Jeopardy!,300,1.6588235294117648
Jeopardy!,300,1.608695652173913
Jeopardy!,300,1.9245283018867925
Jeopardy!,300,1.3461538461538463
Jeopardy!,300,1.632183908045977
Jeopardy!,300,1.4090909090909092
Jeopardy!,500,1.7473684210526317
Jeopardy!,500,1.75
Jeopardy!,500,1.709090909090909
Jeopardy!,500,2.0714285714285716
Jeopardy!,500,1.7972972972972974
Jeopardy!,500,1.641025641025641
Jeopardy!,500,1.8658536585365855
Double Jeopardy!,900,1.7205882352941178
Double Jeopardy!,2500,1.7446808510638299
Jeopardy!,100,1.7222222222222223
Jeopardy!,100,1.7096774193548387
Jeopardy!,100,1.5507246376811594
Jeopardy!,100,1.6451612903225807
Jeopardy!,100,1.6229508196721312
Jeopardy!,100,1.945945945945946
Jeopardy!,300,1.3888888888888888
Jeopardy!,300,1.6829268292682926
Jeopardy!,300,1.462686567164179
Jeopardy!,300,1.7164179104477613
Jeopardy!,300,1.7096774193548387
Jeopardy!,500,1.7763157894736843
Jeopardy!,500,1.7647058823529411
Jeopardy!,500,1.930232558139535
Jeopardy!,500,1.6133333333333333
Jeopardy!,500,1.5918367346938775
Jeopardy!,500,1.7391304347826086
Jeopardy!,100,1.6883116883116882
Jeopardy!,100,1.835820895522388
Jeopardy!,100,1.7205882352941178
Jeopardy!,100,1.8214285714285714
Jeopardy!,100,1.6451612903225807
Jeopardy!,100,1.64
Jeopardy!,300,1.6835443037974684
Jeopardy!,300,1.8028169014084507
Jeopardy!,300,1.6101694915254237
Jeopardy!,300,1.6491228070175439
Jeopardy!,300,1.4727272727272727
Jeopardy!,300,1.7611940298507462
Jeopardy!,500,1.8333333333333333
Jeopardy!,500,1.8795180722891567
Jeopardy!,500,1.5842696629213484
Jeopardy!,500,1.6
Jeopardy!,500,1.6511627906976745
Jeopardy!,500,2.088888888888889
Jeopardy!,100,1.7391304347826086
Jeopardy!,100,1.7352941176470589
Jeopardy!,100,1.9135802469135803
Jeopardy!,100,1.5892857142857142
Jeopardy!,100,1.6774193548387097
Jeopardy!,100,1.6153846153846154
Jeopardy!,300,1.7777777777777777
Jeopardy!,300,1.7377049180327868
Jeopardy!,300,1.7966101694915255
Jeopardy!,300,1.821917808219178
Jeopardy!,300,1.6615384615384616
Jeopardy!,300,1.55
Jeopardy!,500,1.6455696202531647
Jeopardy!,500,1.7538461538461538
Jeopardy!,500,1.8125
Jeopardy!,500,1.5714285714285714
Jeopardy!,500,1.84
Jeopardy!,500,1.5
Double Jeopardy!,1300,2.1857142857142855
Jeopardy!,1800,1.5783132530120483
Double Jeopardy!,2400,1.7258064516129032
Double Jeopardy!,4000,1.627906976744186
Jeopardy!,100,1.631578947368421
Jeopardy!,100,1.5588235294117647
Jeopardy!,100,1.8679245283018868
Jeopardy!,100,1.6885245901639345
Jeopardy!,100,1.5476190476190477
Jeopardy!,100,2
Jeopardy!,500,1.9090909090909092
Jeopardy!,300,1.8235294117647058
Jeopardy!,300,1.588235294117647
Jeopardy!,300,2.090909090909091
Jeopardy!,300,1.7215189873417722
Jeopardy!,300,1.8333333333333333
Jeopardy!,300,1.7857142857142858
Jeopardy!,500,1.3703703703703705
Jeopardy!,500,1.7307692307692308
Jeopardy!,500,1.7916666666666667
Jeopardy!,500,1.6833333333333333
Jeopardy!,500,1.6440677966101696
Jeopardy!,500,1.6666666666666667
Double Jeopardy!,700,1.7466666666666666
Jeopardy!,100,1.643835616438356
Jeopardy!,100,1.6049382716049383
Jeopardy!,100,1.6666666666666667
Jeopardy!,100,1.7108433734939759
Jeopardy!,100,1.72
Jeopardy!,100,1.25
Jeopardy!,300,1.7333333333333334
Jeopardy!,300,1.5571428571428572
Jeopardy!,300,1.7076923076923076
Jeopardy!,300,1.5606060606060606
Jeopardy!,300,1.894736842105263
Jeopardy!,500,1.8235294117647058
Jeopardy!,500,1.6323529411764706
Jeopardy!,500,1.8095238095238095
Jeopardy!,500,1.6575342465753424
Jeopardy!,500,1.5757575757575757
Jeopardy!,500,1.381578947368421
Jeopardy!,500,1.4782608695652173
Double Jeopardy!,1300,1.5571428571428572
Jeopardy!,100,1.5769230769230769
Jeopardy!,100,1.8333333333333333
Jeopardy!,100,1.7
Jeopardy!,100,1.9692307692307693
Jeopardy!,100,2.7333333333333334
Jeopardy!,100,1.4523809523809523
Jeopardy!,300,1.576271186440678
Jeopardy!,300,1.635135135135135
Jeopardy!,300,1.8421052631578947
Jeopardy!,300,1.7
Jeopardy!,300,1.5
Jeopardy!,300,1.894736842105263
Jeopardy!,500,1.525
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.6506024096385543
Jeopardy!,500,1.7142857142857142
Jeopardy!,500,1.7974683544303798
Jeopardy!,500,2.0952380952380953
Double Jeopardy!,300,1.876923076923077
Double Jeopardy!,500,1.5
Jeopardy!,100,1.7073170731707317
Jeopardy!,100,2.0681818181818183
Jeopardy!,100,1.775
Jeopardy!,100,1.7464788732394365
Jeopardy!,100,1.5333333333333334
Jeopardy!,100,1.2962962962962963
Jeopardy!,300,1.5211267605633803
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.6567164179104477
Jeopardy!,300,1.5897435897435896
Jeopardy!,300,1.6615384615384616
Jeopardy!,300,1.4642857142857142
Jeopardy!,500,1.5853658536585367
Jeopardy!,500,1.8021978021978022
Jeopardy!,500,1.6153846153846154
Jeopardy!,500,1.6883116883116882
Jeopardy!,500,1.8571428571428572
Jeopardy!,500,1.8235294117647058
Jeopardy!,100,1.6865671641791045
Jeopardy!,100,1.4761904761904763
Jeopardy!,100,1.6304347826086956
Jeopardy!,100,1.56
Jeopardy!,100,1.7291666666666667
Jeopardy!,100,1.9565217391304348
Jeopardy!,300,1.537037037037037
Jeopardy!,300,1.7375
Jeopardy!,300,1.6428571428571428
Jeopardy!,300,1.6938775510204083
Jeopardy!,300,1.588235294117647
Jeopardy!,300,1.5517241379310345
Jeopardy!,500,1.6595744680851063
Jeopardy!,500,1.796875
Jeopardy!,500,1.5810810810810811
Jeopardy!,500,1.6166666666666667
Jeopardy!,500,1.736842105263158
Jeopardy!,500,1.56
Jeopardy!,2400,1.7792207792207793
Double Jeopardy!,6000,1.7884615384615385
Double Jeopardy!,4000,1.4912280701754386
Jeopardy!,100,1.7076923076923076
Jeopardy!,100,1.6
Jeopardy!,100,1.7692307692307692
Jeopardy!,100,1.7258064516129032
Jeopardy!,100,1.4042553191489362
Jeopardy!,100,1.5666666666666667
Jeopardy!,300,1.6857142857142857
Jeopardy!,300,1.3278688524590163
Jeopardy!,300,1.8181818181818181
Jeopardy!,300,1.835820895522388
Jeopardy!,300,2.3448275862068964
Jeopardy!,300,1.6612903225806452
Jeopardy!,500,1.7424242424242424
Jeopardy!,500,1.765625
Jeopardy!,500,1.7659574468085106
Jeopardy!,500,1.5689655172413792
Jeopardy!,500,1.6444444444444444
Double Jeopardy!,2500,1.821917808219178
Double Jeopardy!,1900,1.631578947368421
Double Jeopardy!,4000,1.4181818181818182
Double Jeopardy!,3000,1.9673913043478262
Jeopardy!,100,1.6176470588235294
Jeopardy!,100,1.6708860759493671
Jeopardy!,100,1.7878787878787878
Jeopardy!,100,1.9322033898305084
Jeopardy!,100,1.7575757575757576
Jeopardy!,100,1.5909090909090908
Jeopardy!,300,1.625
Jeopardy!,300,1.7307692307692308
Jeopardy!,300,1.681159420289855
Jeopardy!,300,1.8
Jeopardy!,300,1.7419354838709677
Jeopardy!,300,1.6862745098039216
Jeopardy!,500,1.6764705882352942
Jeopardy!,500,1.4342105263157894
Jeopardy!,500,1.4782608695652173
Jeopardy!,500,1.6774193548387097
Jeopardy!,500,1.7076923076923076
Jeopardy!,500,1.8846153846153846
Jeopardy!,100,1.5737704918032787
Jeopardy!,100,1.5806451612903225
Jeopardy!,100,1.5614035087719298
Jeopardy!,100,1.7391304347826086
Jeopardy!,100,1.7285714285714286
Jeopardy!,100,1.618421052631579
Jeopardy!,300,1.7088607594936709
Jeopardy!,300,1.7777777777777777
Jeopardy!,300,1.469387755102041
Jeopardy!,300,1.6515151515151516
Jeopardy!,300,1.859375
Jeopardy!,300,1.9428571428571428
Jeopardy!,500,1.7848101265822784
Jeopardy!,500,1.5
Jeopardy!,500,1.5576923076923077
Jeopardy!,500,1.875
Jeopardy!,500,1.6101694915254237
Jeopardy!,500,1.8235294117647058
Jeopardy!,500,1.3333333333333333
Double Jeopardy!,3000,1.5176470588235293
Double Jeopardy!,1700,1.9846153846153847
Jeopardy!,2500,1.7818181818181817
Double Jeopardy!,5000,1.609375
Double Jeopardy!,2800,1.84
Jeopardy!,100,1.5263157894736843
Jeopardy!,100,1.6666666666666667
Jeopardy!,100,1.911764705882353
Jeopardy!,100,1.676923076923077
Jeopardy!,100,2.074626865671642
Jeopardy!,100,1.7887323943661972
Jeopardy!,300,1.7916666666666667
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.6037735849056605
Jeopardy!,300,1.7755102040816326
Jeopardy!,300,1.9019607843137254
Jeopardy!,500,2.0141843971631204
Jeopardy!,500,1.6538461538461537
Jeopardy!,500,1.475
Jeopardy!,500,1.6
Jeopardy!,500,1.8732394366197183
Jeopardy!,500,1.732394366197183
Jeopardy!,500,1.4303797468354431
Double Jeopardy!,1300,1.5813953488372092
Jeopardy!,100,1.78
Jeopardy!,100,1.6363636363636365
Jeopardy!,100,1.48
Jeopardy!,100,1.8275862068965518
Jeopardy!,100,1.6533333333333333
Jeopardy!,100,1.507462686567164
Jeopardy!,300,1.6307692307692307
Jeopardy!,300,1.86
Jeopardy!,300,1.6235294117647059
Jeopardy!,300,2
Jeopardy!,300,1.6129032258064515
Jeopardy!,300,1.8133333333333332
Jeopardy!,500,1.609375
Jeopardy!,500,1.858974358974359
Jeopardy!,500,1.6862745098039216
Jeopardy!,500,1.5729166666666667
Jeopardy!,500,1.7384615384615385
Double Jeopardy!,1400,1.6571428571428573
Jeopardy!,100,1.5802469135802468
Jeopardy!,100,1.6545454545454545
Jeopardy!,100,1.7619047619047619
Jeopardy!,100,1.6551724137931034
Jeopardy!,100,1.6477272727272727
Jeopardy!,100,1.4772727272727273
Jeopardy!,300,1.5862068965517242
Jeopardy!,300,1.7866666666666666
Jeopardy!,300,1.4788732394366197
Jeopardy!,300,1.7857142857142858
Jeopardy!,300,1.5384615384615385
Jeopardy!,300,1.4912280701754386
Jeopardy!,500,1.6533333333333333
Jeopardy!,500,1.5
Jeopardy!,500,1.6756756756756757
Jeopardy!,500,1.5526315789473684
Jeopardy!,500,1.6538461538461537
Jeopardy!,500,1.6
Double Jeopardy!,1500,1.7547169811320755
Double Jeopardy!,1500,1.8705882352941177
Jeopardy!,100,1.7179487179487178
Jeopardy!,100,1.8181818181818181
Jeopardy!,100,1.6533333333333333
Jeopardy!,100,1.5949367088607596
Jeopardy!,100,1.4722222222222223
Jeopardy!,100,1.9
Jeopardy!,500,1.68
Jeopardy!,300,1.84
Jeopardy!,300,1.6111111111111112
Jeopardy!,300,1.4444444444444444
Jeopardy!,300,1.878787878787879
Jeopardy!,300,1.78125
Jeopardy!,300,2.1515151515151514
Jeopardy!,500,2
Jeopardy!,500,1.6923076923076923
Jeopardy!,500,1.6349206349206349
Jeopardy!,500,1.5769230769230769
Jeopardy!,500,1.7681159420289856
Jeopardy!,500,1.4814814814814814
Jeopardy!,100,1.6875
Jeopardy!,100,1.7272727272727273
Jeopardy!,100,1.7878787878787878
Jeopardy!,100,1.5454545454545454
Jeopardy!,100,1.7727272727272727
Jeopardy!,100,1.6
Jeopardy!,300,1.4285714285714286
Jeopardy!,500,1.8484848484848484
Jeopardy!,300,1.72
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.7407407407407407
Jeopardy!,300,1.6285714285714286
Jeopardy!,500,1.5384615384615385
Jeopardy!,500,1.48
Jeopardy!,500,1.6612903225806452
Jeopardy!,500,1.6571428571428573
Jeopardy!,500,1.7446808510638299
Jeopardy!,500,1.5555555555555556
Jeopardy!,100,1.864864864864865
Jeopardy!,100,1.7941176470588236
Jeopardy!,100,1.5818181818181818
Jeopardy!,100,1.2
Jeopardy!,100,1.9047619047619047
Jeopardy!,100,1.6029411764705883
Jeopardy!,300,1.9423076923076923
Jeopardy!,300,1.5588235294117647
Jeopardy!,300,1.5737704918032787
Jeopardy!,300,1.6808510638297873
Jeopardy!,300,1.6346153846153846
Jeopardy!,300,1.6470588235294117
Jeopardy!,500,1.6388888888888888
Jeopardy!,500,1.7285714285714286
Jeopardy!,500,1.5820895522388059
Jeopardy!,500,1.838235294117647
Jeopardy!,500,1.6590909090909092
Double Jeopardy!,2200,1.5740740740740742
Jeopardy!,1400,1.6236559139784945
Double Jeopardy!,2100,1.6805555555555556
Jeopardy!,100,1.5714285714285714
Jeopardy!,100,1.7619047619047619
Jeopardy!,100,1.5686274509803921
Jeopardy!,100,1.653061224489796
Jeopardy!,100,1.6545454545454545
Jeopardy!,100,1.6
Jeopardy!,300,1.9
Jeopardy!,300,2.3125
Jeopardy!,300,1.6041666666666667
Jeopardy!,300,1.5357142857142858
Jeopardy!,300,1.7407407407407407
Jeopardy!,300,1.7317073170731707
Jeopardy!,1500,1.4594594594594594
Jeopardy!,500,1.6973684210526316
Jeopardy!,500,1.2857142857142858
Jeopardy!,500,1.4516129032258065
Jeopardy!,500,1.6179775280898876
Jeopardy!,500,1.6511627906976745
Jeopardy!,500,1.6333333333333333
Double Jeopardy!,2100,1.7848101265822784
Double Jeopardy!,3000,1.5875
Double Jeopardy!,3000,1.7674418604651163
Jeopardy!,100,1.7922077922077921
Jeopardy!,100,1.8363636363636364
Jeopardy!,100,1.5068493150684932
Jeopardy!,100,1.7073170731707317
Jeopardy!,100,1.5357142857142858
Jeopardy!,100,1.6428571428571428
Jeopardy!,300,1.6428571428571428
Jeopardy!,300,1.5263157894736843
Jeopardy!,300,2.016949152542373
Jeopardy!,300,1.8481012658227849
Jeopardy!,300,1.7261904761904763
Jeopardy!,300,1.8064516129032258
Jeopardy!,500,1.3770491803278688
Jeopardy!,500,1.7636363636363637
Jeopardy!,500,1.471698113207547
Jeopardy!,500,1.7204301075268817
Jeopardy!,500,1.6296296296296295
Jeopardy!,500,1.6590909090909092
Double Jeopardy!,2200,1.711111111111111
Double Jeopardy!,5000,1.9275362318840579
Jeopardy!,100,1.6515151515151516
Jeopardy!,100,1.6851851851851851
Jeopardy!,100,1.8461538461538463
Jeopardy!,100,1.5490196078431373
Jeopardy!,100,1.75
Jeopardy!,100,1.721311475409836
Jeopardy!,300,1.5875
Jeopardy!,300,1.7215189873417722
Jeopardy!,300,1.7777777777777777
Jeopardy!,300,1.7377049180327868
Jeopardy!,300,1.8101265822784811
Jeopardy!,300,1.7333333333333334
Jeopardy!,500,1.6721311475409837
Jeopardy!,500,1.6883116883116882
Jeopardy!,500,1.92
Jeopardy!,500,1.9
Jeopardy!,500,1.2083333333333333
Jeopardy!,500,1.9268292682926829
Double Jeopardy!,1500,1.6666666666666667
Double Jeopardy!,3000,1.5714285714285714
Double Jeopardy!,3000,1.7446808510638299
Double Jeopardy!,4000,1.6111111111111112
Double Jeopardy!,3000,1.6805555555555556
Double Jeopardy!,1400,1.8983050847457628
Jeopardy!,1500,1.68
Double Jeopardy!,3600,1.6708860759493671
Double Jeopardy!,3000,1.8548387096774193
Jeopardy!,2200,2.027027027027027
Double Jeopardy!,3000,1.844155844155844
Double Jeopardy!,4000,1.726027397260274
Double Jeopardy!,7000,1.7777777777777777
Double Jeopardy!,4000,1.7866666666666666
Jeopardy!,100,1.7741935483870968
Jeopardy!,100,1.6904761904761905
Jeopardy!,100,2.206896551724138
Jeopardy!,100,1.631578947368421
Jeopardy!,100,1.8059701492537314
Jeopardy!,100,1.5333333333333334
Jeopardy!,300,1.5866666666666667
Jeopardy!,300,1.7045454545454546
Jeopardy!,300,1.794871794871795
Jeopardy!,300,1.5573770491803278
Jeopardy!,300,1.860759493670886
Jeopardy!,500,1.5
Jeopardy!,500,1.5737704918032787
Jeopardy!,500,1.56
Jeopardy!,500,1.631578947368421
Jeopardy!,500,1.5942028985507246
Jeopardy!,5000,1.937956204379562
Double Jeopardy!,7000,1.4782608695652173
Double Jeopardy!,12000,1.7419354838709677
Double Jeopardy!,2400,1.8
Double Jeopardy!,1800,1.6181818181818182
Double Jeopardy!,4000,1.726027397260274
Jeopardy!,100,1.9107142857142858
Jeopardy!,100,1.5970149253731343
Jeopardy!,100,1.7076923076923076
Jeopardy!,100,1.6823529411764706
Jeopardy!,100,1.4
Jeopardy!,100,1.7432432432432432
Jeopardy!,300,1.7619047619047619
Jeopardy!,300,1.6428571428571428
Jeopardy!,300,1.5555555555555556
Jeopardy!,300,1.6515151515151516
Jeopardy!,300,1.6842105263157894
Jeopardy!,300,2.0277777777777777
Jeopardy!,500,1.7613636363636365
Jeopardy!,500,1.472972972972973
Jeopardy!,500,1.9558823529411764
Jeopardy!,500,1.9318181818181819
Jeopardy!,500,1.2439024390243902
Jeopardy!,500,1.7341772151898733
Jeopardy!,100,1.6029411764705883
Jeopardy!,100,1.7333333333333334
Jeopardy!,100,1.625
Jeopardy!,100,1.7733333333333334
Jeopardy!,100,1.6753246753246753
Jeopardy!,100,1.6274509803921569
Jeopardy!,300,1.7608695652173914
Jeopardy!,300,1.6521739130434783
Jeopardy!,300,1.4444444444444444
Jeopardy!,300,1.7105263157894737
Jeopardy!,300,1.5
Jeopardy!,500,1.696969696969697
Jeopardy!,500,1.7586206896551724
Jeopardy!,500,1.8627450980392157
Jeopardy!,500,1.5970149253731343
Jeopardy!,500,1.85
Jeopardy!,500,1.547945205479452
Double Jeopardy!,2800,1.5975609756097562
Double Jeopardy!,2600,1.793103448275862
Double Jeopardy!,3000,1.6307692307692307
Jeopardy!,100,1.25
Jeopardy!,100,1.9397590361445782
Jeopardy!,100,1.4666666666666666
Jeopardy!,100,1.6444444444444444
Jeopardy!,100,1.7971014492753623
Jeopardy!,100,1.5538461538461539
Jeopardy!,300,1.5
Jeopardy!,300,1.8059701492537314
Jeopardy!,300,1.7142857142857142
Jeopardy!,300,1.5476190476190477
Jeopardy!,300,1.7777777777777777
Jeopardy!,300,1.364864864864865
Jeopardy!,500,1.4615384615384615
Jeopardy!,500,1.125
Jeopardy!,500,1.5319148936170213
Jeopardy!,500,1.6265060240963856
Jeopardy!,500,1.3846153846153846
Jeopardy!,500,1.8333333333333333
Jeopardy!,500,2.150943396226415
Double Jeopardy!,500,1.7380952380952381
Double Jeopardy!,1500,1.7628865979381443
Jeopardy!,100,1.6774193548387097
Jeopardy!,100,1.9333333333333333
Jeopardy!,100,1.7843137254901962
Jeopardy!,100,2.0476190476190474
Jeopardy!,100,1.8055555555555556
Jeopardy!,100,1.7093023255813953
Jeopardy!,500,1.7252747252747254
Jeopardy!,300,1.4871794871794872
Jeopardy!,300,1.7291666666666667
Jeopardy!,300,1.8
Jeopardy!,300,1.8888888888888888
Jeopardy!,300,1.4545454545454546
Jeopardy!,500,1.6702127659574468
Jeopardy!,500,1.7681159420289856
Jeopardy!,500,1.74
Jeopardy!,500,1.6470588235294117
Jeopardy!,500,1.7058823529411764
Jeopardy!,100,1.6451612903225807
Jeopardy!,100,1.9692307692307693
Jeopardy!,100,2.0632911392405062
Jeopardy!,100,1.6666666666666667
Jeopardy!,100,1.7555555555555555
Jeopardy!,100,1.7792207792207793
Jeopardy!,300,1.5454545454545454
Jeopardy!,300,1.6851851851851851
Jeopardy!,300,1.5616438356164384
Jeopardy!,300,1.5
Jeopardy!,300,1.5789473684210527
Jeopardy!,300,1.6125
Jeopardy!,500,1.7049180327868851
Jeopardy!,500,1.5125
Jeopardy!,500,1.5696202531645569
Jeopardy!,500,1.6285714285714286
Jeopardy!,500,2
Jeopardy!,500,1.6607142857142858
Jeopardy!,500,1.9230769230769231
Double Jeopardy!,900,1.472972972972973
Jeopardy!,100,1.775
Jeopardy!,100,1.5135135135135136
Jeopardy!,100,1.6379310344827587
Jeopardy!,100,1.9404761904761905
Jeopardy!,100,1.6578947368421053
Jeopardy!,100,1.5970149253731343
Jeopardy!,300,2.017543859649123
Jeopardy!,300,1.5890410958904109
Jeopardy!,300,1.5797101449275361
Jeopardy!,300,1.6714285714285715
Jeopardy!,300,1.8051948051948052
Jeopardy!,300,1.643835616438356
Jeopardy!,500,1.5072463768115942
Jeopardy!,500,1.9767441860465116
Jeopardy!,700,1.6923076923076923
Jeopardy!,500,1.5061728395061729
Jeopardy!,500,2.1714285714285713
Jeopardy!,500,1.6666666666666667
Double Jeopardy!,900,1.9166666666666667
Double Jeopardy!,3000,1.8529411764705883
Jeopardy!,100,1.945945945945946
Jeopardy!,100,1.8181818181818181
Jeopardy!,100,1.6666666666666667
Jeopardy!,100,1.5833333333333333
Jeopardy!,100,1.4603174603174602
Jeopardy!,100,1.6923076923076923
Jeopardy!,300,1.728395061728395
Jeopardy!,300,2.5384615384615383
Jeopardy!,300,1.441860465116279
Jeopardy!,300,1.5897435897435896
Jeopardy!,300,1.5294117647058822
Jeopardy!,300,1.8
Jeopardy!,500,1.7126436781609196
Jeopardy!,500,1.7352941176470589
Jeopardy!,500,2.5555555555555554
Jeopardy!,500,1.7901234567901234
Jeopardy!,500,1.6891891891891893
Jeopardy!,500,1.9295774647887325
Jeopardy!,500,2
Double Jeopardy!,1500,1.6756756756756757
Double Jeopardy!,3000,1.709090909090909
Double Jeopardy!,4000,1.5
Jeopardy!,1500,1.7307692307692308
Double Jeopardy!,1800,1.607843137254902
Double Jeopardy!,500,1.4534883720930232
Double Jeopardy!,500,1.524390243902439
Jeopardy!,100,1.5733333333333333
Jeopardy!,100,1.630952380952381
Jeopardy!,100,1.7543859649122806
Jeopardy!,100,1.9649122807017543
Jeopardy!,100,1.6557377049180328
Jeopardy!,100,1.588235294117647
Jeopardy!,300,1.5777777777777777
Jeopardy!,300,1.4126984126984128
Jeopardy!,500,1.4827586206896552
Jeopardy!,300,1.632183908045977
Jeopardy!,300,1.6119402985074627
Jeopardy!,300,1.75
Jeopardy!,500,1.6511627906976745
Jeopardy!,500,1.6329113924050633
Jeopardy!,500,1.4090909090909092
Jeopardy!,500,1.625
Jeopardy!,500,1.7846153846153847
Jeopardy!,500,1.5151515151515151
Double Jeopardy!,1500,1.8202247191011236
Double Jeopardy!,1400,1.6987951807228916
Jeopardy!,100,1.935897435897436
Double Jeopardy!,3000,1.75
Jeopardy!,100,1.697674418604651
Jeopardy!,100,1.5466666666666666
Jeopardy!,100,1.7032967032967032
Jeopardy!,100,1.912280701754386
Jeopardy!,100,1.868421052631579
Jeopardy!,100,1.7159090909090908
Jeopardy!,300,1.6307692307692307
Jeopardy!,300,1.876923076923077
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.8035714285714286
Jeopardy!,300,1.6666666666666667
Jeopardy!,300,1.6507936507936507
Jeopardy!,500,1.9423076923076923
Jeopardy!,500,1.631578947368421
Jeopardy!,500,1.6385542168674698
Jeopardy!,500,1.8235294117647058
Jeopardy!,500,1.5084745762711864
Jeopardy!,500,1.5806451612903225
Jeopardy!,500,1.55
Double Jeopardy!,1500,1.9767441860465116
Double Jeopardy!,3000,2.0817610062893084
Jeopardy!,1400,1.564102564102564
Double Jeopardy!,3000,1.7962962962962963
Double Jeopardy!,4000,1.8352941176470587
Jeopardy!,100,1.96875
Jeopardy!,100,1.7462686567164178
Jeopardy!,100,1.5833333333333333
Jeopardy!,100,1.6708860759493671
Jeopardy!,100,1.4166666666666667
Jeopardy!,300,1.6935483870967742
Jeopardy!,500,1.4912280701754386
Jeopardy!,300,1.9230769230769231
Jeopardy!,300,1.7647058823529411
Jeopardy!,300,1.7553191489361701
Jeopardy!,300,1.68
Jeopardy!,500,1.5441176470588236
Jeopardy!,500,1.6506024096385543
Jeopardy!,500,1.734375
Jeopardy!,500,1.6081081081081081
Jeopardy!,500,1.903225806451613
Jeopardy!,500,1.5
Jeopardy!,100,1.8493150684931507
Jeopardy!,100,1.9101123595505618
Jeopardy!,100,1.5769230769230769
Jeopardy!,100,1.7166666666666666
Jeopardy!,100,1.5542168674698795
Jeopardy!,100,1.4054054054054055
Jeopardy!,300,1.5862068965517242
Jeopardy!,300,1.7903225806451613
Jeopardy!,300,1.4444444444444444
Jeopardy!,300,2.0535714285714284
Jeopardy!,300,1.6626506024096386
Jeopardy!,300,1.7307692307692308
Jeopardy!,500,1.8269230769230769
Jeopardy!,500,1.7121212121212122
Jeopardy!,500,1.5416666666666667
Jeopardy!,500,1.6935483870967742
Jeopardy!,500,1.971830985915493
Jeopardy!,500,1.65
Double Jeopardy!,2500,1.732394366197183
Double Jeopardy!,5200,1.7638888888888888
Double Jeopardy!,2200,1.6736842105263159
Jeopardy!,2200,1.965648854961832
Double Jeopardy!,4800,1.631578947368421
Double Jeopardy!,10800,1.5777777777777777
Jeopardy!,100,1.6527777777777777
Jeopardy!,100,1.9
Jeopardy!,100,1.8571428571428572
Jeopardy!,100,1.9516129032258065
Jeopardy!,100,1.510204081632653
Jeopardy!,100,1.6779661016949152
Jeopardy!,300,1.5245901639344261
Jeopardy!,300,1.4259259259259258
Jeopardy!,300,1.6025641025641026
Jeopardy!,300,1.7096774193548387
Jeopardy!,300,1.912280701754386
Jeopardy!,300,1.8360655737704918
Jeopardy!,500,1.4878048780487805
Jeopardy!,500,1.5116279069767442
Jeopardy!,500,1.8194444444444444
Jeopardy!,500,1.6829268292682926
Jeopardy!,500,1.8409090909090908
Jeopardy!,500,1.8095238095238095
Jeopardy!,500,1.7843137254901962
Double Jeopardy!,1800,1.7647058823529411
Double Jeopardy!,3800,1.7105263157894737
Double Jeopardy!,5000,1.641025641025641
Double Jeopardy!,2500,1.9069767441860466
Double Jeopardy!,3500,1.5405405405405406
Double Jeopardy!,3000,1.6703296703296704
Jeopardy!,100,1.4109589041095891
Jeopardy!,100,1.434782608695652
Jeopardy!,100,1.7179487179487178
Jeopardy!,100,1.7450980392156863
Jeopardy!,100,1.5681818181818181
Jeopardy!,100,1.6304347826086956
Jeopardy!,300,1.6904761904761905
Jeopardy!,300,1.4761904761904763
Jeopardy!,300,1.5416666666666667
Jeopardy!,300,1.5277777777777777
Jeopardy!,300,1.6385542168674698
Jeopardy!,500,1.5108695652173914
Jeopardy!,500,1.6666666666666667
Jeopardy!,500,1.6857142857142857
Jeopardy!,500,1.7560975609756098
Jeopardy!,500,1.6282051282051282
Jeopardy!,500,1.7922077922077921
Double Jeopardy!,1809,1.7727272727272727
Jeopardy!,100,1.4651162790697674
Jeopardy!,100,1.7123287671232876
Jeopardy!,100,2.0714285714285716
Jeopardy!,100,1.8375
Jeopardy!,100,1.6901408450704225
Jeopardy!,100,1.75
Jeopardy!,300,1.6794871794871795
Jeopardy!,300,1.7375
